id,fraud,date,amount,use_chip,merchant_city,merchant_state,mcc,errors,card_brand,card_type,has_chip,credit_limit,num_cards_issued,credit_score,total_debt,num_credit_cards,yearly_income
21275490,0,2018-05-23 12:05:00,$3.82,Swipe Transaction,Albuquerque,NM,5812,No Error,Mastercard,Debit,NO,12708,2,707,0,3,31369
8799062,0,2010-11-22 09:05:00,$15.66,Online Transaction,ONLINE,Unknown,4121,No Error,Amex,Credit,YES,9500,1,659,69819,3,35906
19802538,0,2017-07-15 04:31:00,$29.26,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,18776,2,598,58679,1,29422
17886903,0,2016-06-02 18:13:00,$38.87,Online Transaction,ONLINE,Unknown,4814,Bad Expiration,Visa,Debit,YES,45377,2,770,210445,1,100880
20398171,0,2017-11-18 07:59:00,$50.24,Swipe Transaction,Hampden,ME,5541,No Error,Mastercard,Credit,NO,14400,2,697,77465,5,49467
18336863,0,2016-09-06 16:07:00,$54.57,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,17201,2,788,55982,3,37968
20503613,1,2017-12-10 13:46:00,$82.00,Chip Transaction,Rome,Italy,5499,No Error,Mastercard,Debit,YES,14913,2,686,85218,3,45450
19667706,0,2017-06-16 15:43:00,$38.28,Chip Transaction,Franklinton,NC,7538,No Error,Mastercard,Debit,YES,17367,2,643,30595,4,38637
15236440,0,2014-11-11 08:13:00,$110.76,Swipe Transaction,Fresno,CA,5411,No Error,Visa,Credit,YES,6800,2,628,10400,2,28357
17627483,1,2016-04-08 11:14:00,$146.22,Online Transaction,ONLINE,Unknown,3389,No Error,Mastercard,Debit,YES,21408,2,685,58438,3,37115
20288471,0,2017-10-26 04:33:00,$23.02,Online Transaction,ONLINE,Unknown,4121,No Error,Mastercard,Debit (Prepaid),YES,86,1,627,114394,5,64481
8951279,0,2010-12-28 10:40:00,$0.85,Swipe Transaction,Acworth,GA,5499,No Error,Visa,Debit,YES,2942,2,746,126806,3,58846
7574474,1,2010-01-26 11:26:00,$128.62,Swipe Transaction,Port au Prince,Haiti,5411,No Error,Visa,Debit,YES,15822,2,704,62224,6,47242
22975508,0,2019-05-18 12:47:00,$33.93,Chip Transaction,Marcus Hook,PA,5499,No Error,Visa,Debit,YES,24546,1,813,406,5,26476
13763445,0,2013-12-24 08:31:00,$7.52,Swipe Transaction,Islandton,SC,5921,No Error,Visa,Credit,YES,9100,1,776,23392,3,30305
13304825,0,2013-09-14 08:44:00,$100.33,Online Transaction,ONLINE,Unknown,4900,No Error,Mastercard,Credit,NO,7800,1,688,812,6,9678
19170885,0,2017-03-03 11:52:00,$-86.00,Chip Transaction,San Francisco,CA,5541,No Error,Mastercard,Debit,YES,46070,2,736,1676,6,65055
19213184,0,2017-03-12 12:18:00,$21.58,Chip Transaction,Ukiah,CA,5411,No Error,Visa,Debit (Prepaid),YES,33,2,576,10323,3,12044
9495159,0,2011-05-05 10:29:00,$38.65,Swipe Transaction,Jackson,MS,5251,Bad PIN,Visa,Debit,YES,15975,1,699,63019,5,22557
22137075,0,2018-11-21 22:43:00,$80.00,Chip Transaction,Merced,CA,4829,No Error,Visa,Debit,YES,14625,1,764,45706,8,47643
12768994,0,2013-05-19 11:57:00,$95.26,Swipe Transaction,Claremont,NC,4900,No Error,Visa,Debit,YES,16962,1,593,95755,2,36760
16844241,0,2015-10-23 02:05:00,$60.39,Chip Transaction,Athens,Greece,5814,No Error,Discover,Credit,YES,14600,2,683,161166,6,80957
13098112,0,2013-07-30 16:28:00,$17.25,Swipe Transaction,Canton,NC,7538,No Error,Mastercard,Credit,YES,8500,1,702,0,3,28733
10895737,0,2012-03-23 14:43:00,$27.83,Swipe Transaction,Bangor,PA,5311,No Error,Mastercard,Credit,YES,10100,3,724,98151,3,41473
14053493,0,2014-02-25 13:23:00,$24.25,Swipe Transaction,Bradenton,FL,4121,No Error,Visa,Debit,NO,28759,2,733,2249,5,44690
10441545,0,2011-12-10 07:25:00,$4.71,Swipe Transaction,Lorton,VA,5812,No Error,Visa,Debit,YES,7202,2,782,0,3,71490
17454739,0,2016-03-02 09:15:00,$2.32,Chip Transaction,Nashville,TN,5541,No Error,Mastercard,Debit,YES,2041,2,765,1658,6,38273
20415471,0,2017-11-21 21:24:00,$1.18,Chip Transaction,Pawtucket,RI,5499,No Error,Visa,Debit,YES,17537,2,705,123198,6,49464
22397559,0,2019-01-16 05:10:00,$7.95,Chip Transaction,Le Mars,IA,5541,Technical Glitch,Mastercard,Debit (Prepaid),YES,25,2,718,76392,3,40478
13777233,0,2013-12-27 08:26:00,$16.42,Swipe Transaction,Santa Monica,CA,5311,No Error,Mastercard,Debit,YES,6090,2,669,13411,1,28245
15631423,0,2015-02-04 14:36:00,$16.94,Chip Transaction,Chicago,IL,5411,No Error,Amex,Credit,YES,11300,2,676,28929,2,36335
18166405,0,2016-08-01 10:45:00,$99.59,Online Transaction,ONLINE,Unknown,5732,No Error,Visa,Debit,YES,1241,2,590,60261,1,24827
18161553,0,2016-07-31 10:26:00,$50.00,Chip Transaction,Como,MS,5499,No Error,Visa,Debit,YES,7688,2,734,19465,4,25051
13018681,0,2013-07-13 11:03:00,$13.02,Swipe Transaction,Courtland,MS,5812,No Error,Amex,Credit,YES,8300,1,734,19465,4,25051
13185710,1,2013-08-19 07:05:00,$64.50,Online Transaction,ONLINE,Unknown,5816,No Error,Mastercard,Debit,YES,18894,2,711,14042,2,20614
8393541,0,2010-08-16 16:58:00,$74.68,Swipe Transaction,College Park,MD,5814,No Error,Mastercard,Debit,NO,21908,1,751,20683,4,53464
18385592,0,2016-09-17 09:10:00,$27.40,Chip Transaction,Putnam,CT,5411,No Error,Visa,Debit,YES,20902,2,675,77642,2,51788
21051425,1,2018-04-05 18:22:00,$1.47,Chip Transaction,Rome,Italy,5310,No Error,Mastercard,Debit (Prepaid),YES,61,1,613,22427,8,23821
12074567,0,2012-12-15 11:54:00,$28.83,Swipe Transaction,East Hampton,NY,5411,No Error,Mastercard,Debit,YES,34684,2,610,2027,5,80493
19773960,0,2017-07-08 22:10:00,$13.11,Chip Transaction,Yorba Linda,CA,5814,No Error,Mastercard,Debit,YES,19959,2,685,4344,4,99825
9257266,0,2011-03-10 14:52:00,$191.45,Online Transaction,ONLINE,Unknown,4899,No Error,Mastercard,Debit,YES,1447,2,711,56777,2,28951
17486080,0,2016-03-09 04:07:00,$75.74,Chip Transaction,Lebanon,NJ,5411,No Error,Mastercard,Debit,YES,36920,2,802,102360,2,59313
12666122,0,2013-04-26 15:43:00,$126.13,Swipe Transaction,Latrobe,PA,8041,No Error,Mastercard,Credit,YES,10600,1,781,79302,4,39733
15159350,0,2014-10-25 09:52:00,$1.93,Swipe Transaction,Saint Albans,NY,5499,No Error,Mastercard,Credit,YES,500,2,697,42168,2,43397
23266829,0,2019-07-19 06:23:00,$3.38,Online Transaction,ONLINE,Unknown,4784,No Error,Discover,Credit,YES,10200,2,841,11243,5,27939
20359902,0,2017-11-10 07:51:00,$4.45,Chip Transaction,Cold Spring,MN,5499,No Error,Mastercard,Debit,YES,20097,2,706,81016,3,41141
8377467,0,2010-08-12 18:40:00,$75.47,Swipe Transaction,Canton,MS,5311,Insufficient Balance,Mastercard,Debit,YES,1385,2,613,22427,8,23821
23291686,0,2019-07-24 10:20:00,$153.35,Chip Transaction,Woodinville,WA,4900,No Error,Visa,Debit,YES,47372,2,646,192458,4,105515
20203764,0,2017-10-07 21:56:00,$10.55,Chip Transaction,King,NC,5311,No Error,Visa,Debit,YES,16647,1,739,84949,4,36711
21112826,0,2018-04-18 18:15:00,$34.54,Chip Transaction,Fayetteville,NC,5912,No Error,Mastercard,Credit,YES,13100,2,680,64030,5,37346
11322574,0,2012-06-28 12:56:00,$6.93,Swipe Transaction,San Antonio,TX,5541,No Error,Visa,Credit,YES,4100,2,659,69819,3,35906
9604732,0,2011-05-31 07:10:00,$-70.00,Swipe Transaction,Scottsdale,AZ,5499,No Error,Mastercard,Debit,YES,8451,1,681,93119,2,74012
19822365,0,2017-07-19 09:26:00,$0.89,Chip Transaction,Lima,OH,5499,No Error,Mastercard,Debit,YES,16565,1,687,49793,4,28828
21077014,0,2018-04-11 10:01:00,$1.35,Chip Transaction,Oak View,CA,5499,No Error,Mastercard,Credit,YES,9500,1,701,16437,4,36724
12889456,0,2013-06-15 07:10:00,$2.27,Swipe Transaction,Trumann,AR,5812,No Error,Mastercard,Debit,YES,22679,1,782,45661,4,31499
13346707,0,2013-09-23 11:42:00,$88.05,Swipe Transaction,Woodinville,WA,5541,No Error,Visa,Debit,YES,47372,2,646,192458,4,105515
9973306,0,2011-08-24 10:06:00,$358.00,Online Transaction,ONLINE,Unknown,4722,No Error,Amex,Credit,YES,10200,1,784,79551,2,34241
21772283,1,2018-09-05 12:36:00,$19.87,Chip Transaction,Rome,Italy,5541,No Error,Mastercard,Debit,YES,4880,2,728,107130,4,58248
9269551,0,2011-03-13 15:43:00,$171.93,Swipe Transaction,Melbourne,FL,4814,No Error,Amex,Credit,YES,14300,2,748,14408,4,16302
21065003,0,2018-04-08 14:18:00,$77.19,Chip Transaction,Ontario,CA,5411,No Error,Visa,Debit,YES,12990,1,655,12545,4,41904
15324913,0,2014-11-30 10:44:00,$27.32,Swipe Transaction,Vergennes,VT,5300,No Error,Mastercard,Debit,YES,34348,1,714,1135,5,35685
18796450,1,2016-12-13 16:20:00,$338.29,Online Transaction,ONLINE,Unknown,5311,No Error,Mastercard,Debit,YES,9358,1,723,29409,6,34985
13313740,1,2013-09-16 08:07:00,$419.53,Swipe Transaction,Strasburg,OH,5712,No Error,Mastercard,Debit,YES,21900,1,714,35312,2,47374
11085856,0,2012-05-06 00:54:00,$68.00,Swipe Transaction,North Hollywood,CA,5541,No Error,Mastercard,Debit,YES,27447,2,725,907,4,34441
16754746,0,2015-10-03 20:26:00,$43.37,Chip Transaction,Griffin,GA,5719,No Error,Mastercard,Debit,YES,24068,1,824,0,3,36315
8606590,0,2010-10-07 00:28:00,$35.02,Online Transaction,ONLINE,Unknown,4784,Bad Expiration,Mastercard,Debit,YES,24614,2,720,92603,4,35590
10006747,0,2011-08-31 22:04:00,$38.32,Swipe Transaction,Philadelphia,PA,5812,No Error,Amex,Credit,NO,9300,2,687,47490,4,36711
22482114,0,2019-02-02 22:37:00,$29.35,Online Transaction,ONLINE,Unknown,4784,No Error,Visa,Debit,YES,8562,2,562,48465,4,35868
15334394,0,2014-12-02 11:05:00,$3.89,Swipe Transaction,Annandale,VA,5411,No Error,Mastercard,Debit (Prepaid),YES,61,1,741,95799,5,62432
17108536,1,2015-12-18 13:49:00,$90.14,Online Transaction,ONLINE,Unknown,5300,No Error,Mastercard,Debit,YES,62703,1,709,44432,2,112875
17384763,0,2016-02-15 11:05:00,$110.24,Chip Transaction,Gregory,TX,5411,No Error,Mastercard,Debit,YES,12759,1,745,54351,2,32126
18294303,1,2016-08-28 16:01:00,$198.64,Online Transaction,ONLINE,Unknown,5712,No Error,Visa,Debit,YES,13637,2,701,36262,6,48690
17694678,0,2016-04-22 17:27:00,$18.02,Chip Transaction,Murrieta,CA,7832,No Error,Visa,Debit,YES,29740,2,715,56547,4,49076
14622132,0,2014-06-30 08:50:00,$83.00,Swipe Transaction,Palm Coast,FL,5541,No Error,Visa,Credit,YES,9800,2,755,614,6,31805
17189834,0,2016-01-04 15:12:00,$67.54,Chip Transaction,Oak Harbor,WA,5814,No Error,Visa,Credit,YES,9800,2,698,58236,6,33717
18739259,0,2016-12-01 13:07:00,$12.22,Chip Transaction,Gainesville,FL,5814,No Error,Visa,Debit,YES,15878,2,738,70128,3,40156
11988077,0,2012-11-25 22:17:00,$14.75,Swipe Transaction,Memphis,TN,7832,No Error,Mastercard,Credit,YES,7900,1,786,20169,2,21876
14333109,0,2014-04-27 21:40:00,$56.84,Swipe Transaction,Rochester,MI,5300,No Error,Mastercard,Debit,YES,8052,2,690,0,6,22650
8359345,0,2010-08-08 13:39:00,$17.09,Swipe Transaction,San Ysidro,CA,5813,No Error,Visa,Debit (Prepaid),YES,94,1,691,87086,5,40470
11446106,0,2012-07-26 12:01:00,$32.69,Swipe Transaction,Algonquin,IL,5300,No Error,Visa,Debit,YES,5646,2,717,47179,6,32150
14053778,0,2014-02-25 14:18:00,$16.42,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,NO,16003,1,743,15336,5,30962
9198787,0,2011-02-24 20:35:00,$42.45,Swipe Transaction,Las Vegas,NV,7349,No Error,Discover,Credit,YES,10400,1,683,71022,4,45202
17507918,0,2016-03-13 16:33:00,$29.07,Chip Transaction,Venus,TX,5541,No Error,Mastercard,Credit,YES,9000,2,757,0,8,23371
7670093,1,2010-02-19 12:26:00,$2208.45,Online Transaction,ONLINE,Unknown,4411,No Error,Visa,Credit,YES,5100,2,722,16870,4,39082
13188192,0,2013-08-19 14:35:00,$10.80,Swipe Transaction,Meridian,MS,5912,No Error,Mastercard,Debit,YES,8580,1,690,50159,2,27967
11971353,0,2012-11-22 07:49:00,$84.76,Swipe Transaction,Apple River,IL,4111,No Error,Visa,Credit,YES,9300,1,716,36994,5,37898
7874201,0,2010-04-11 15:11:00,$29.90,Swipe Transaction,Old Town,FL,5310,No Error,Amex,Credit,YES,10300,1,738,70128,3,40156
21887552,0,2018-09-29 20:44:00,$25.56,Chip Transaction,Venus,TX,5814,No Error,Visa,Debit,YES,19791,1,757,0,8,23371
23137193,0,2019-06-21 16:45:00,$-56.00,Chip Transaction,Granville,IA,5499,No Error,Mastercard,Debit,YES,11121,1,752,54634,4,34456
19816733,0,2017-07-18 06:58:00,$7.39,Swipe Transaction,Calverton,VA,5411,No Error,Mastercard,Debit,YES,18089,2,664,115827,6,73208
17216841,0,2016-01-10 13:22:00,$14.00,Chip Transaction,Saint Louis,MO,5541,No Error,Visa,Credit,YES,8500,2,558,131828,4,57853
9326666,0,2011-03-27 06:46:00,$80.00,Swipe Transaction,Laguna Beach,CA,5499,No Error,Mastercard,Debit,YES,47211,1,773,0,3,141161
7920822,0,2010-04-23 08:37:00,$47.89,Swipe Transaction,Tyler,TX,5310,No Error,Visa,Debit (Prepaid),YES,96,2,693,40950,6,30198
16653953,0,2015-09-12 10:13:00,$2.42,Chip Transaction,East Hartford,CT,5812,No Error,Amex,Credit,YES,16500,2,784,1692,6,22726
22905194,1,2019-05-03 13:28:00,$35.35,Chip Transaction,Rome,Italy,5311,No Error,Amex,Credit,YES,9300,2,719,73726,4,39871
23270667,1,2019-07-19 19:57:00,$17.32,Chip Transaction,Rome,Italy,4121,No Error,Visa,Debit,YES,15018,2,733,36831,3,16542
23215608,0,2019-07-08 08:54:00,$30.39,Online Transaction,ONLINE,Unknown,4900,No Error,Mastercard,Debit,NO,9294,1,688,812,6,9678
9600110,0,2011-05-30 06:23:00,$52.37,Online Transaction,ONLINE,Unknown,7922,No Error,Visa,Debit,YES,30622,1,672,79738,4,46039
16746530,0,2015-10-02 06:58:00,$9.29,Chip Transaction,Black Diamond,WA,5541,No Error,Visa,Debit (Prepaid),YES,84,2,786,13015,8,56635
8077633,0,2010-06-01 05:05:00,$72.29,Swipe Transaction,Edgerton,WI,4900,No Error,Mastercard,Debit (Prepaid),YES,95,2,797,126175,6,43529
12097469,0,2012-12-20 14:16:00,$120.00,Swipe Transaction,Belleville,IL,4829,No Error,Visa,Debit,YES,9562,2,657,51844,1,40894
20874763,0,2018-02-27 10:47:00,$34.64,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Debit,YES,1607,2,717,47179,6,32150
22788980,0,2019-04-08 19:15:00,$67.29,Chip Transaction,Dunkirk,NY,5499,No Error,Visa,Debit,YES,27727,2,602,85383,2,61578
23481496,0,2019-09-02 09:48:00,$4.09,Chip Transaction,Bowling Green,KY,5812,No Error,Mastercard,Debit,YES,17401,2,707,0,5,54166
21876085,0,2018-09-27 13:14:00,$8.96,Swipe Transaction,Scottsdale,AZ,5812,No Error,Visa,Credit,NO,29900,2,702,85204,2,74016
11469350,1,2012-07-31 16:05:00,$176.39,Swipe Transaction,Howe,TX,5310,No Error,Visa,Debit,YES,19054,2,747,53595,4,32086
10605596,0,2012-01-16 15:40:00,$84.69,Swipe Transaction,Petaluma,CA,7230,No Error,Visa,Credit,YES,14400,1,765,121987,4,54537
9941432,0,2011-08-17 00:02:00,$4.35,Swipe Transaction,La Porte,TX,5300,No Error,Visa,Debit (Prepaid),YES,56,2,690,114266,5,53357
15426837,0,2014-12-22 12:43:00,$-56.00,Swipe Transaction,Bradenton,FL,5541,No Error,Visa,Debit,YES,5933,1,562,48465,4,35868
22647785,0,2019-03-10 03:59:00,$4.40,Chip Transaction,Waukegan,IL,5411,No Error,Mastercard,Debit,YES,14385,1,717,47179,6,32150
14953338,0,2014-09-10 11:28:00,$10.65,Swipe Transaction,Brandy Station,VA,5812,No Error,Visa,Credit,YES,9500,1,681,0,4,34437
11873715,0,2012-10-31 06:57:00,$81.49,Swipe Transaction,Alcoa,TN,5411,No Error,Visa,Credit,NO,11700,2,775,0,4,39809
10841462,0,2012-03-11 10:02:00,$109.99,Online Transaction,ONLINE,Unknown,7922,No Error,Mastercard,Debit,YES,13529,2,828,55112,5,35397
9764282,0,2011-07-07 04:57:00,$4.06,Swipe Transaction,Corinth,MS,5942,No Error,Visa,Debit,YES,10360,1,742,59817,7,31308
17867012,0,2016-05-29 16:27:00,$114.44,Chip Transaction,Miami,FL,7538,No Error,Visa,Credit,YES,37400,2,737,180865,5,109440
8954031,0,2010-12-29 02:19:00,$815.76,Swipe Transaction,Dallas,TX,8062,No Error,Visa,Debit,YES,23260,1,625,76759,4,50329
18267053,0,2016-08-22 19:55:00,$15.49,Chip Transaction,Prichard,WV,5411,No Error,Amex,Credit,YES,1400,2,701,109785,3,36528
19201518,0,2017-03-10 00:58:00,$3.19,Swipe Transaction,Alamo,TX,5411,No Error,Mastercard,Debit,YES,8638,2,825,60152,4,20577
22302404,0,2018-12-26 19:11:00,$60.00,Chip Transaction,Lucas,IA,4829,No Error,Visa,Debit,YES,32659,2,790,23196,3,60510
21559790,0,2018-07-22 12:01:00,$41.71,Online Transaction,ONLINE,Unknown,4784,No Error,Mastercard,Credit,YES,21200,1,726,29627,7,61901
9597629,0,2011-05-29 12:44:00,$38.15,Swipe Transaction,Mankato,MN,5211,No Error,Discover,Credit,YES,11300,1,801,15691,6,40696
23530602,0,2019-09-12 16:57:00,$11.85,Online Transaction,ONLINE,Unknown,4121,No Error,Visa,Debit,YES,11678,2,786,55643,6,34671
12453987,1,2013-03-10 13:33:00,$5.61,Online Transaction,ONLINE,Unknown,4829,No Error,Mastercard,Debit,YES,4319,2,850,39882,3,36671
10649193,0,2012-01-26 13:02:00,$19.29,Swipe Transaction,Van Alstyne,TX,5812,No Error,Visa,Debit (Prepaid),YES,67,1,618,89743,4,49756
11025040,0,2012-04-22 07:32:00,$71.40,Swipe Transaction,Washington,DC,5310,No Error,Visa,Debit,YES,20961,1,799,0,3,48810
12993280,0,2013-07-07 16:42:00,$30.67,Swipe Transaction,Brentwood,NY,5310,No Error,Mastercard,Debit,YES,11930,2,683,0,3,36045
23099483,1,2019-06-13 19:18:00,$130.66,Chip Transaction,Rome,Italy,5094,No Error,Visa,Credit,YES,11100,1,820,56622,4,34895
17058425,0,2015-12-07 18:37:00,$58.31,Chip Transaction,Rego Park,NY,5814,No Error,Visa,Debit,YES,29573,2,631,67164,4,51196
15797326,0,2015-03-12 14:02:00,$13.53,Chip Transaction,Irvington,NJ,4214,No Error,Mastercard,Credit,YES,9300,1,810,39242,7,34190
10502018,0,2011-12-23 21:29:00,$5.27,Swipe Transaction,Sumter,SC,5912,No Error,Mastercard,Debit (Prepaid),YES,91,2,686,93,4,30451
8580612,0,2010-09-30 15:30:00,$65.90,Swipe Transaction,Venus,TX,7538,No Error,Mastercard,Debit,YES,14961,2,757,0,8,23371
12676190,0,2013-04-28 20:30:00,$58.00,Swipe Transaction,Louisville,KY,5499,No Error,Mastercard,Debit,YES,25390,2,729,140481,3,51501
10451399,0,2011-12-12 12:11:00,$13.45,Swipe Transaction,Arnold,MD,5411,No Error,Mastercard,Debit,YES,27687,2,718,28915,3,72670
20675706,0,2018-01-16 03:58:00,$212.49,Chip Transaction,Louisville,CO,5912,No Error,Visa,Credit,YES,16300,1,708,25355,3,61312
8217498,0,2010-07-05 08:27:00,$42.81,Swipe Transaction,West Palm Beach,FL,5411,No Error,Discover,Credit,YES,7900,1,718,55010,5,37119
21323096,0,2018-06-02 12:41:00,$59.91,Chip Transaction,Barnstable,MA,5912,No Error,Mastercard,Debit,YES,20759,1,633,29713,5,41902
7611309,0,2010-02-04 15:52:00,$40.39,Swipe Transaction,Pierceton,IN,7538,No Error,Visa,Debit,YES,25977,1,770,70328,2,35264
14679667,0,2014-07-12 19:00:00,$81.74,Swipe Transaction,Rio Rico,AZ,5300,No Error,Mastercard,Debit,NO,12091,1,689,1196,5,29494
13954887,0,2014-02-04 01:44:00,$216.33,Swipe Transaction,Wethersfield,CT,4814,No Error,Amex,Credit,YES,12600,1,685,101148,3,58225
8480845,0,2010-09-06 17:59:00,$165.26,Swipe Transaction,Lafayette,CO,5300,No Error,Visa,Credit,YES,16300,1,708,25355,3,61312
20955733,1,2018-03-16 12:58:00,$50.80,Chip Transaction,Rome,Italy,5712,No Error,Visa,Credit,YES,13600,2,747,135478,1,53966
13379433,0,2013-09-30 14:46:00,$170.58,Swipe Transaction,Luck,WI,5311,No Error,Visa,Credit,YES,6900,2,741,49537,3,31343
22753389,0,2019-04-01 09:40:00,$140.00,Chip Transaction,New York,NY,4829,No Error,Mastercard,Credit,YES,8000,2,709,96864,5,63684
8066063,0,2010-05-29 09:01:00,$14.77,Swipe Transaction,Dayton,KY,5310,No Error,Amex,Credit,YES,13300,1,746,25277,3,35227
23723139,0,2019-10-23 16:49:00,$13.54,Chip Transaction,Wellington,OH,7542,No Error,Mastercard,Debit,YES,14227,1,697,25986,3,40407
16462926,0,2015-08-02 10:06:00,$-99.00,Chip Transaction,Morganton,NC,5541,No Error,Mastercard,Debit (Prepaid),YES,62,2,741,139335,3,46075
13320900,0,2013-09-17 18:53:00,$-334.00,Swipe Transaction,Waianae,HI,3730,No Error,Amex,Credit,YES,15000,1,714,0,6,67643
13169273,0,2013-08-15 13:31:00,$14.63,Swipe Transaction,Newburgh,NY,5300,No Error,Mastercard,Debit,YES,11401,2,847,0,7,46408
19624791,0,2017-06-07 15:26:00,$70.82,Chip Transaction,San Francisco,CA,5310,No Error,Mastercard,Debit,YES,34900,1,675,183855,1,109687
17465518,0,2016-03-04 14:43:00,$380.00,Chip Transaction,East Bend,NC,3640,No Error,Mastercard,Credit,YES,28000,1,727,16524,8,113514
18326690,1,2016-09-04 14:43:00,$165.40,Online Transaction,ONLINE,Unknown,5732,No Error,Visa,Debit,YES,14079,2,814,39549,3,49396
19956138,0,2017-08-16 14:21:00,$-95.00,Chip Transaction,Muse,PA,5499,No Error,Visa,Debit,YES,12057,2,703,10895,2,29194
19128052,0,2017-02-22 11:13:00,$101.63,Chip Transaction,Bennettsville,SC,7538,No Error,Visa,Credit,YES,23400,1,796,113529,5,84365
11862740,0,2012-10-28 14:03:00,$39.17,Swipe Transaction,San Antonio,TX,5541,No Error,Visa,Debit,NO,4302,1,702,59827,4,25585
14731836,0,2014-07-24 09:56:00,$142.37,Online Transaction,ONLINE,Unknown,4814,No Error,Visa,Credit,YES,7300,1,707,28552,6,24215
18844271,0,2016-12-24 04:41:00,$35.08,Chip Transaction,Brandon,MS,5411,No Error,Mastercard,Debit,YES,1385,2,613,22427,8,23821
23063326,0,2019-06-06 08:13:00,$73.42,Chip Transaction,Westfield,NC,5541,No Error,Visa,Debit,YES,10466,1,777,19798,5,27266
22046999,1,2018-11-02 16:27:00,$4.40,Chip Transaction,Rome,Italy,5541,No Error,Discover,Credit,YES,6700,1,753,42315,3,31533
13281436,0,2013-09-09 01:07:00,$51.64,Swipe Transaction,Harwood,MD,5813,No Error,Amex,Credit,YES,13700,1,711,96182,2,68362
17066165,1,2015-12-09 11:49:00,$121.98,Online Transaction,ONLINE,Unknown,4829,No Error,Mastercard,Debit,YES,19100,2,750,11371,5,22918
23708376,0,2019-10-20 12:56:00,$92.00,Chip Transaction,Federal Way,WA,5541,No Error,Visa,Debit,YES,23834,2,804,76650,3,67747
20480866,0,2017-12-05 16:33:00,$80.02,Online Transaction,ONLINE,Unknown,7801,No Error,Mastercard,Debit,YES,25264,2,783,87923,4,38390
18304758,0,2016-08-30 20:51:00,$53.81,Chip Transaction,Perris,CA,5812,No Error,Mastercard,Debit,YES,14269,1,785,3230,3,32847
10781616,0,2012-02-25 14:17:00,$83.99,Swipe Transaction,Derby,KS,3393,No Error,Visa,Debit,YES,1394,2,710,42046,3,27896
11119955,0,2012-05-13 20:20:00,$34.54,Swipe Transaction,Seattle,WA,5813,No Error,Mastercard,Debit,YES,9683,2,716,115362,5,76431
19675303,0,2017-06-18 10:17:00,$168.21,Chip Transaction,Birmingham,AL,8021,No Error,Mastercard,Credit,YES,0,1,747,1758,5,16342
14704849,0,2014-07-18 11:47:00,$-83.00,Swipe Transaction,Bethesda,MD,5499,No Error,Visa,Debit,NO,61399,1,748,328089,3,114318
13983359,0,2014-02-10 09:15:00,$4.91,Swipe Transaction,Gainesville,GA,5411,No Error,Mastercard,Debit,YES,19132,1,625,43097,1,32245
20640493,0,2018-01-08 13:10:00,$49.68,Online Transaction,ONLINE,Unknown,7349,No Error,Visa,Debit,YES,16731,1,734,74530,5,33540
14601543,0,2014-06-25 18:23:00,$-68.00,Swipe Transaction,Sunbury,PA,5499,No Error,Mastercard,Credit,NO,6500,2,719,25245,4,17078
22413507,0,2019-01-19 11:28:00,$24.57,Chip Transaction,Norwalk,CT,5411,No Error,Visa,Debit,YES,11391,1,760,70317,5,62669
